Sample	Clusters
S1548	IE_NT
S8454	TB_NT
S6669	DR_NT
S1549	IE_NT
S3270	IE_NT
S7651	DR_NT
S8017	AA_T
S3271	IE_NT
S3272	IE_NT
S9442	IE_T
S5566	IE_NT
S2274	IE_NT
S184	DR_T
S5807	IE_NT
S7860	AA_T
S4655	IE_NT
S2612	IE_NT
S4656	IE_NT
S297	DR_T
S9217	IE_T
S5873	IE_NT
S9443	IE_T
S4657	IE_NT
S8277	AA_T
S9218	IE_T
S1550	IE_NT
S5290	IE_NT
S2417	IE_NT
S4659	IE_NT
S4660	IE_NT
S9561	IE_T
S185	DR_T
S4661	IE_NT
S7652	DR_NT
S9444	IE_T
S1551	IE_NT
S7251	DR_NT
S1947	IE_NT
S7756	AA_T
S5567	IE_NT
S186	DR_T
S517	DR_T
S7252	DR_NT
S1552	IE_NT
S7653	DR_NT
S6670	DR_NT
S1553	IE_NT
S9219	IE_T
S546	IE_NT
S6671	DR_NT
S1554	IE_NT
S1555	IE_NT
S3273	IE_NT
S511	DR_T
S8442	TB_NT
S2406	IE_NT
S2524	IE_NT
S1937	IE_NT
S8867	TB_T
S1556	IE_NT
S8536	TB_T
S5568	IE_NT
S1557	IE_NT
S2003	IE_NT
S4662	IE_NT
S1929	IE_NT
S7891	AA_T
S5625	IE_NT
S1558	IE_NT
S8071	AA_T
S9220	IE_T
S8418	TB_NT
S9221	IE_T
S8547	TB_T
S9562	IE_T
S4663	IE_NT
S6672	DR_NT
S4664	IE_NT
S4665	IE_NT
S6673	DR_NT
S1559	IE_NT
S6674	DR_NT
S4666	IE_NT
S4667	IE_NT
S9222	IE_T
S1560	IE_NT
S6675	DR_NT
S5431	IE_NT
S7864	AA_T
S1561	IE_NT
S4668	IE_NT
S4669	IE_NT
S255	DR_T
S6676	DR_NT
S3274	IE_NT
S6677	DR_NT
S7253	DR_NT
S1562	IE_NT
S9445	IE_T
S3275	IE_NT
S187	DR_T
S2269	IE_NT
S4670	IE_NT
S188	DR_T
S1888	IE_NT
S3276	IE_NT
S7254	DR_NT
S189	DR_T
S5569	IE_NT
S430	DR_T
S4671	IE_NT
S2073	IE_NT
S2705	IE_NT
S4672	IE_NT
S6678	DR_NT
S6679	DR_NT
S1563	IE_NT
S534	IE_NT
S4673	IE_NT
S3277	IE_NT
S3278	IE_NT
S2017	IE_NT
S7255	DR_NT
S5808	IE_NT
S3279	IE_NT
S3280	IE_NT
S2589	IE_NT
S9563	IE_T
S8732	TB_T
S4674	IE_NT
S8739	TB_T
S3281	IE_NT
S9446	IE_T
S5181	IE_NT
S2414	IE_NT
S2296	IE_NT
S8236	AA_T
S6680	DR_NT
S2195	IE_NT
S1564	IE_NT
S6681	DR_NT
S4675	IE_NT
S2664	IE_NT
S190	DR_T
S9614	IE_T
S7794	AA_T
S4676	IE_NT
S191	DR_T
S4677	IE_NT
S6682	DR_NT
S1565	IE_NT
S4678	IE_NT
S5304	IE_NT
S6683	DR_NT
S7256	DR_NT
S4679	IE_NT
S8258	AA_T
S1566	IE_NT
S5809	IE_NT
S5297	IE_NT
S7826	AA_T
S8927	TB_T
S4680	IE_NT
S6684	DR_NT
S2283	IE_NT
S237	DR_T
S2602	IE_NT
S4681	IE_NT
S5182	IE_NT
S1567	IE_NT
S9223	IE_T
S3282	IE_NT
S7257	DR_NT
S5462	IE_NT
S1568	IE_NT
S4682	IE_NT
S1569	IE_NT
S263	DR_T
S4683	IE_NT
S9224	IE_T
S4684	IE_NT
S8854	TB_T
S1570	IE_NT
S4685	IE_NT
S4686	IE_NT
S4687	IE_NT
S7510	DR_NT
S7706	DR_NT
S7258	DR_NT
S7511	DR_NT
S8015	AA_T
S2361	IE_NT
S4688	IE_NT
S6685	DR_NT
S8048	AA_T
S8714	TB_T
S1571	IE_NT
S3283	IE_NT
S355	DR_T
S8333	TB_NT
S1572	IE_NT
S5268	IE_NT
S7735	AA_T
S2401	IE_NT
S6686	DR_NT
S9447	IE_T
S458	DR_T
S9225	IE_T
S192	DR_T
S2028	IE_NT
S4689	IE_NT
S5570	IE_NT
S6687	DR_NT
S1573	IE_NT
S1943	IE_NT
S6688	DR_NT
S5183	IE_NT
S7845	AA_T
S4690	IE_NT
S8801	TB_T
S7881	AA_T
S1574	IE_NT
S5337	IE_NT
S252	DR_T
S7654	DR_NT
S2591	IE_NT
S3284	IE_NT
S193	DR_T
S9448	IE_T
S1575	IE_NT
S7917	AA_T
S9226	IE_T
S2436	IE_NT
S2338	IE_NT
S7512	DR_NT
S6689	DR_NT
S4691	IE_NT
S2228	IE_NT
S5184	IE_NT
S1576	IE_NT
S8230	AA_T
S6690	DR_NT
S4692	IE_NT
S5810	IE_NT
S8696	TB_T
S1577	IE_NT
S6691	DR_NT
S2012	IE_NT
S5185	IE_NT
S1578	IE_NT
S6692	DR_NT
S4693	IE_NT
S5438	IE_NT
S1579	IE_NT
S6693	DR_NT
S8743	TB_T
S4694	IE_NT
S8548	TB_T
S9449	IE_T
S1580	IE_NT
S6694	DR_NT
S6695	DR_NT
S9227	IE_T
S9615	IE_T
S4695	IE_NT
S6696	DR_NT
S5365	IE_NT
S8203	AA_T
S2634	IE_NT
S4696	IE_NT
S2339	IE_NT
S5186	IE_NT
S4171	IE_NT
S5811	IE_NT
S1581	IE_NT
S5187	IE_NT
S3285	IE_NT
S4697	IE_NT
S4698	IE_NT
S1582	IE_NT
S1583	IE_NT
S6697	DR_NT
S8369	TB_NT
S1584	IE_NT
S1585	IE_NT
S4699	IE_NT
S9228	IE_T
S4700	IE_NT
S4701	IE_NT
S7513	DR_NT
S6698	DR_NT
S2022	IE_NT
S3286	IE_NT
S4702	IE_NT
S5188	IE_NT
S4703	IE_NT
S7514	DR_NT
S8742	TB_T
S8722	TB_T
S194	DR_T
S2429	IE_NT
S4704	IE_NT
S8581	TB_T
S9450	IE_T
S9616	IE_T
S1975	IE_NT
S9451	IE_T
S302	DR_T
S7847	AA_T
S4705	IE_NT
S195	DR_T
S4706	IE_NT
S4707	IE_NT
S6699	DR_NT
S1586	IE_NT
S8462	TB_NT
S4708	IE_NT
S7515	DR_NT
S3287	IE_NT
S7655	DR_NT
S8668	TB_T
S9564	IE_T
S4709	IE_NT
S459	DR_T
S1587	IE_NT
S4710	IE_NT
S8844	TB_T
S2260	IE_NT
S2523	IE_NT
S356	DR_T
S5571	IE_NT
S8828	TB_T
S6700	DR_NT
S6701	DR_NT
S6702	DR_NT
S8610	TB_T
S4711	IE_NT
S7516	DR_NT
S9452	IE_T
S7749	AA_T
S9565	IE_T
S6703	DR_NT
S3288	IE_NT
S1588	IE_NT
S5572	IE_NT
S7707	DR_NT
S2316	IE_NT
S4712	IE_NT
S7813	AA_T
S3289	IE_NT
S4713	IE_NT
S4714	IE_NT
S1589	IE_NT
S9453	IE_T
S9229	IE_T
S6704	DR_NT
S5457	IE_NT
S4715	IE_NT
S4716	IE_NT
S3290	IE_NT
S6705	DR_NT
S1590	IE_NT
S4717	IE_NT
S4718	IE_NT
S4719	IE_NT
S3291	IE_NT
S1591	IE_NT
S8199	AA_T
S9230	IE_T
S1592	IE_NT
S4720	IE_NT
S1593	IE_NT
S8282	AA_T
S6706	DR_NT
S5189	IE_NT
S2079	IE_NT
S7517	DR_NT
S4721	IE_NT
S4722	IE_NT
S9231	IE_T
S431	DR_T
S6707	DR_NT
S6708	DR_NT
S4723	IE_NT
S6709	DR_NT
S1594	IE_NT
S5877	IE_NT
S1595	IE_NT
S1596	IE_NT
S7518	DR_NT
S4724	IE_NT
S2628	IE_NT
S5190	IE_NT
S1597	IE_NT
S1598	IE_NT
S5812	IE_NT
S1599	IE_NT
S6710	DR_NT
S460	DR_T
S4725	IE_NT
S260	DR_T
S4726	IE_NT
S1600	IE_NT
S1601	IE_NT
S5191	IE_NT
S7519	DR_NT
S196	DR_T
S4727	IE_NT
S1602	IE_NT
S7520	DR_NT
S5192	IE_NT
S2145	IE_NT
S9454	IE_T
S9232	IE_T
S3911	IE_NT
S9233	IE_T
S3292	IE_NT
S4728	IE_NT
S5813	IE_NT
S6711	DR_NT
S4729	IE_NT
S3293	IE_NT
S6712	DR_NT
S1603	IE_NT
S4730	IE_NT
S9234	IE_T
S6713	DR_NT
S7521	DR_NT
S7799	AA_T
S6714	DR_NT
S1604	IE_NT
S8524	TB_T
S8516	TB_T
S5260	IE_NT
S1605	IE_NT
S8549	TB_T
S9235	IE_T
S2407	IE_NT
S2569	IE_NT
S2430	IE_NT
S2794	IE_NT
S3294	IE_NT
S1606	IE_NT
S4731	IE_NT
S1904	IE_NT
S8290	AA_T
S2700	IE_NT
S4732	IE_NT
S384	DR_T
S7656	DR_NT
S8802	TB_T
S6715	DR_NT
S2285	IE_NT
S4733	IE_NT
S197	DR_T
S4734	IE_NT
S9236	IE_T
S3295	IE_NT
S6716	DR_NT
S6717	DR_NT
S8803	TB_T
S1607	IE_NT
S2709	IE_NT
S1608	IE_NT
S1609	IE_NT
S4735	IE_NT
S1610	IE_NT
S9455	IE_T
S4736	IE_NT
S5193	IE_NT
S5874	IE_NT
S4737	IE_NT
S385	DR_T
S2350	IE_NT
S3296	IE_NT
S3297	IE_NT
S1916	IE_NT
S6718	DR_NT
S4738	IE_NT
S5814	IE_NT
S8313	AA_T
S4739	IE_NT
S5815	IE_NT
S6719	DR_NT
S7748	AA_T
S6720	DR_NT
S9237	IE_T
S7259	DR_NT
S4740	IE_NT
S3298	IE_NT
S7522	DR_NT
S8645	TB_T
S198	DR_T
S7724	AA_T
S6721	DR_NT
S7523	DR_NT
S4741	IE_NT
S4742	IE_NT
S6722	DR_NT
S5573	IE_NT
S6723	DR_NT
S9238	IE_T
S6724	DR_NT
S3299	IE_NT
S1611	IE_NT
S8268	AA_T
S8804	TB_T
S4743	IE_NT
S4744	IE_NT
S9239	IE_T
S9240	IE_T
S5903	IE_NT
S3300	IE_NT
S2386	IE_NT
S3301	IE_NT
S3302	IE_NT
S5574	IE_NT
S3303	IE_NT
S1992	IE_NT
S5816	IE_NT
S1612	IE_NT
S1613	IE_NT
S7890	AA_T
S2018	IE_NT
S1614	IE_NT
S4745	IE_NT
S329	DR_T
S6725	DR_NT
S5434	IE_NT
S199	DR_T
S1615	IE_NT
S3304	IE_NT
S6726	DR_NT
S7260	DR_NT
S2531	IE_NT
S8362	TB_NT
S1616	IE_NT
S3305	IE_NT
S7524	DR_NT
S1617	IE_NT
S4746	IE_NT
S480	DR_T
S4747	IE_NT
S7261	DR_NT
S2075	IE_NT
S7998	AA_T
S4748	IE_NT
S1618	IE_NT
S5194	IE_NT
S528	DR_T
S1619	IE_NT
S3306	IE_NT
S7525	DR_NT
S5409	IE_NT
S6727	DR_NT
S5195	IE_NT
S6728	DR_NT
S1620	IE_NT
S200	DR_T
S7526	DR_NT
S7657	DR_NT
S4749	IE_NT
S1621	IE_NT
S3307	IE_NT
S201	DR_T
S3308	IE_NT
S7527	DR_NT
S4750	IE_NT
S6729	DR_NT
S4751	IE_NT
S9241	IE_T
S2797	IE_NT
S7528	DR_NT
S9242	IE_T
S8928	TB_T
S5196	IE_NT
S1622	IE_NT
S7658	DR_NT
S3309	IE_NT
S5388	IE_NT
S9456	IE_T
S9243	IE_T
S1623	IE_NT
S3310	IE_NT
S1624	IE_NT
S9457	IE_T
S1625	IE_NT
S3311	IE_NT
S6730	DR_NT
S3312	IE_NT
S4752	IE_NT
S4753	IE_NT
S4754	IE_NT
S292	DR_T
S9244	IE_T
S9617	IE_T
S1626	IE_NT
S202	DR_T
S1627	IE_NT
S1628	IE_NT
S5817	IE_NT
S3313	IE_NT
S2533	IE_NT
S6731	DR_NT
S7262	DR_NT
S7263	DR_NT
S5818	IE_NT
S8406	TB_NT
S1629	IE_NT
S5197	IE_NT
S1630	IE_NT
S5198	IE_NT
S4755	IE_NT
S249	DR_T
S4756	IE_NT
S6732	DR_NT
S8537	TB_T
S1631	IE_NT
S2122	IE_NT
S8681	TB_T
S4757	IE_NT
S3314	IE_NT
S7264	DR_NT
S1632	IE_NT
S1633	IE_NT
S203	DR_T
S7265	DR_NT
S4758	IE_NT
S1634	IE_NT
S2526	IE_NT
S7935	AA_T
S5417	IE_NT
S7659	DR_NT
S2466	IE_NT
S4263	IE_NT
S4759	IE_NT
S3315	IE_NT
S2534	IE_NT
S6733	DR_NT
S7266	DR_NT
S3316	IE_NT
S6734	DR_NT
S2486	IE_NT
S3317	IE_NT
S4760	IE_NT
S1635	IE_NT
S9245	IE_T
S1636	IE_NT
S7660	DR_NT
S5575	IE_NT
S8651	TB_T
S254	DR_T
S6735	DR_NT
S4761	IE_NT
S4762	IE_NT
S1637	IE_NT
S8168	AA_T
S5277	IE_NT
S6736	DR_NT
S4763	IE_NT
S1638	IE_NT
S1639	IE_NT
S5819	IE_NT
S1970	IE_NT
S386	DR_T
S4764	IE_NT
S6737	DR_NT
S204	DR_T
S7708	DR_NT
S6738	DR_NT
S5820	IE_NT
S3318	IE_NT
S4765	IE_NT
S2615	IE_NT
S5423	IE_NT
S7732	AA_T
S2220	IE_NT
S5199	IE_NT
S3319	IE_NT
S2792	IE_NT
S5200	IE_NT
S7529	DR_NT
S6739	DR_NT
S8035	AA_T
S387	DR_T
S3320	IE_NT
S4766	IE_NT
S5341	IE_NT
S8372	TB_NT
S7530	DR_NT
S9566	IE_T
S6740	DR_NT
S6741	DR_NT
S3321	IE_NT
S4767	IE_NT
S3322	IE_NT
S357	DR_T
S6742	DR_NT
S1640	IE_NT
S9246	IE_T
S1641	IE_NT
S7531	DR_NT
S1642	IE_NT
S4768	IE_NT
S2221	IE_NT
S4769	IE_NT
S1643	IE_NT
S5201	IE_NT
S6743	DR_NT
S4770	IE_NT
S7532	DR_NT
S205	DR_T
S5576	IE_NT
S4771	IE_NT
S4772	IE_NT
S2335	IE_NT
S7855	AA_T
S2713	IE_NT
S2696	IE_NT
S6744	DR_NT
S7533	DR_NT
S9567	IE_T
S1644	IE_NT
S9247	IE_T
S1645	IE_NT
S7534	DR_NT
S5202	IE_NT
S5281	IE_NT
S6745	DR_NT
S9248	IE_T
S7661	DR_NT
S9249	IE_T
S4773	IE_NT
S4774	IE_NT
S1646	IE_NT
S8582	TB_T
S9458	IE_T
S4775	IE_NT
S6746	DR_NT
S2654	IE_NT
S4776	IE_NT
S1647	IE_NT
S8900	TB_T
S3323	IE_NT
S5821	IE_NT
S9250	IE_T
S8543	TB_T
S8004	AA_T
S7267	DR_NT
S7268	DR_NT
S3324	IE_NT
S305	DR_T
S9568	IE_T
S6747	DR_NT
S4778	IE_NT
S7269	DR_NT
S2249	IE_NT
S1648	IE_NT
S1649	IE_NT
S7270	DR_NT
S1914	IE_NT
S4779	IE_NT
S5440	IE_NT
S1650	IE_NT
S5822	IE_NT
S6748	DR_NT
S7792	AA_T
S2212	IE_NT
S3325	IE_NT
S7535	DR_NT
S8861	TB_T
S3326	IE_NT
S9251	IE_T
S2101	IE_NT
S4780	IE_NT
S6749	DR_NT
S4777	IE_NT
S8169	AA_T
S7271	DR_NT
S7662	DR_NT
S5203	IE_NT
S8170	AA_T
S1651	IE_NT
S6750	DR_NT
S3327	IE_NT
S5368	IE_NT
S7663	DR_NT
S4781	IE_NT
S9459	IE_T
S6751	DR_NT
S8616	TB_T
S7536	DR_NT
S525	DR_T
S3328	IE_NT
S4782	IE_NT
S8805	TB_T
S9252	IE_T
S1652	IE_NT
S1653	IE_NT
S2277	IE_NT
S3329	IE_NT
S3330	IE_NT
S3331	IE_NT
S4783	IE_NT
S3332	IE_NT
S1654	IE_NT
S8411	TB_NT
S4784	IE_NT
S1930	IE_NT
S8935	IE_T
S7537	DR_NT
S8654	TB_T
S6752	DR_NT
S4785	IE_NT
S7664	DR_NT
S9253	IE_T
S6753	DR_NT
S7709	DR_NT
S5204	IE_NT
S4786	IE_NT
S388	DR_T
S2331	IE_NT
S7538	DR_NT
S9254	IE_T
S1655	IE_NT
S5823	IE_NT
S6754	DR_NT
S4787	IE_NT
S6755	DR_NT
S2355	IE_NT
S7539	DR_NT
S8171	AA_T
S4788	IE_NT
S7272	DR_NT
S1656	IE_NT
S4789	IE_NT
S7759	AA_T
S8576	TB_T
S1657	IE_NT
S3333	IE_NT
S2712	IE_NT
S5378	IE_NT
S1658	IE_NT
S6756	DR_NT
S8864	TB_T
S1659	IE_NT
S1660	IE_NT
S7905	AA_T
S2762	IE_NT
S5577	IE_NT
S1661	IE_NT
S5205	IE_NT
S9255	IE_T
S1662	IE_NT
S6757	DR_NT
S6758	DR_NT
S3334	IE_NT
S8377	TB_NT
S279	DR_T
S8881	TB_T
S6759	DR_NT
S11	DR_T
S5824	IE_NT
S1663	IE_NT
S4791	IE_NT
S7665	DR_NT
S9618	IE_T
S6760	DR_NT
S4792	IE_NT
S4793	IE_NT
S7540	DR_NT
S7800	AA_T
S1664	IE_NT
S6761	DR_NT
S4794	IE_NT
S7273	DR_NT
S1889	IE_NT
S7541	DR_NT
S206	DR_T
S3335	IE_NT
S1665	IE_NT
S1666	IE_NT
S2235	IE_NT
S7274	DR_NT
S9634	IE_T
S7968	AA_T
S8806	TB_T
S8172	AA_T
S1667	IE_NT
S6762	DR_NT
S5825	IE_NT
S2748	IE_NT
S1668	IE_NT
S9460	IE_T
S2770	IE_NT
S207	DR_T
S9461	IE_T
S7719	DR_NT
S8899	TB_T
S8281	AA_T
S5206	IE_NT
S6763	DR_NT
S1669	IE_NT
S2203	IE_NT
S6764	DR_NT
S1670	IE_NT
S1671	IE_NT
S6765	DR_NT
S1672	IE_NT
S1934	IE_NT
S4795	IE_NT
S4796	IE_NT
S2238	IE_NT
S5885	IE_NT
S5372	IE_NT
S7275	DR_NT
S5207	IE_NT
S1673	IE_NT
S4797	IE_NT
S1960	IE_NT
S3336	IE_NT
S3337	IE_NT
S8673	TB_T
S7276	DR_NT
S9462	IE_T
S6766	DR_NT
S4798	IE_NT
S6767	DR_NT
S8214	AA_T
S7277	DR_NT
S1674	IE_NT
S6768	DR_NT
S4799	IE_NT
S8314	AA_T
S4800	IE_NT
S1675	IE_NT
S5442	IE_NT
S8482	TB_T
S3338	IE_NT
S3339	IE_NT
S7666	DR_NT
S1676	IE_NT
S6769	DR_NT
S1677	IE_NT
S7278	DR_NT
S2232	IE_NT
S4801	IE_NT
S1678	IE_NT
S2558	IE_NT
S8486	TB_T
S4802	IE_NT
S1679	IE_NT
S5275	IE_NT
S7667	DR_NT
S4803	IE_NT
S4804	IE_NT
S7279	DR_NT
S4805	IE_NT
S3340	IE_NT
S7542	DR_NT
S7280	DR_NT
S7281	DR_NT
S5826	IE_NT
S1680	IE_NT
S9569	IE_T
S5827	IE_NT
S2688	IE_NT
S8807	TB_T
S1681	IE_NT
S7282	DR_NT
S2652	IE_NT
S6770	DR_NT
S8466	TB_NT
S208	DR_T
S8808	TB_T
S7761	AA_T
S4806	IE_NT
S4807	IE_NT
S461	DR_T
S6771	DR_NT
S1682	IE_NT
S9463	IE_T
S7824	AA_T
S2571	IE_NT
S8239	AA_T
S5346	IE_NT
S3341	IE_NT
S9464	IE_T
S2196	IE_NT
S8716	TB_T
S3989	IE_NT
S4808	IE_NT
S2674	IE_NT
S4809	IE_NT
S318	DR_T
S6772	DR_NT
S3342	IE_NT
S4810	IE_NT
S7283	DR_NT
S3467	IE_NT
S8717	TB_T
S462	DR_T
S1683	IE_NT
S389	DR_T
S2744	IE_NT
S1684	IE_NT
S1685	IE_NT
S6773	DR_NT
S4811	IE_NT
S2489	IE_NT
S8517	TB_T
S5208	IE_NT
S5578	IE_NT
S3343	IE_NT
S1686	IE_NT
S358	DR_T
S7668	DR_NT
S4812	IE_NT
S2738	IE_NT
S4813	IE_NT
S6774	DR_NT
S5579	IE_NT
S7543	DR_NT
S4814	IE_NT
S5917	IE_NT
S2394	IE_NT
S7284	DR_NT
S9256	IE_T
S6775	DR_NT
S1687	IE_NT
S1688	IE_NT
S209	DR_T
S8002	AA_T
S4815	IE_NT
S5294	IE_NT
S210	DR_T
S7285	DR_NT
S7544	DR_NT
S1689	IE_NT
S4816	IE_NT
S7545	DR_NT
S9465	IE_T
S4817	IE_NT
S6776	DR_NT
S7669	DR_NT
S6777	DR_NT
S3344	IE_NT
S5828	IE_NT
S6778	DR_NT
S9257	IE_T
S2281	IE_NT
S2193	IE_NT
S4818	IE_NT
S7865	AA_T
S8173	AA_T
S1690	IE_NT
S6779	DR_NT
S4819	IE_NT
S2310	IE_NT
S1691	IE_NT
S7286	DR_NT
S5829	IE_NT
S6780	DR_NT
S1692	IE_NT
S4820	IE_NT
S1693	IE_NT
S9570	IE_T
S1694	IE_NT
S2062	IE_NT
S3345	IE_NT
S5580	IE_NT
S6781	DR_NT
S8475	TB_NT
S463	DR_T
S2548	IE_NT
S2270	IE_NT
S8191	AA_T
S4821	IE_NT
S9466	IE_T
S8449	TB_NT
S2485	IE_NT
S8353	TB_NT
S3346	IE_NT
S9258	IE_T
S1695	IE_NT
S7670	DR_NT
S9259	IE_T
S4822	IE_NT
S2478	IE_NT
S4823	IE_NT
S5904	IE_NT
S1696	IE_NT
S281	DR_T
S3347	IE_NT
S3348	IE_NT
S8568	TB_T
S8515	TB_T
S1697	IE_NT
S7991	AA_T
S2514	IE_NT
S211	DR_T
S8624	TB_T
S5830	IE_NT
S5831	IE_NT
S4824	IE_NT
S6782	DR_NT
S7546	DR_NT
S4825	IE_NT
S7547	DR_NT
S4826	IE_NT
S212	DR_T
S9260	IE_T
S328	DR_T
S8286	AA_T
S3349	IE_NT
S7548	DR_NT
S7549	DR_NT
S2387	IE_NT
S4827	IE_NT
S1698	IE_NT
S8809	TB_T
S5209	IE_NT
S1699	IE_NT
S5581	IE_NT
S2311	IE_NT
S7671	DR_NT
S1700	IE_NT
S5210	IE_NT
S213	DR_T
S6783	DR_NT
S1701	IE_NT
S3350	IE_NT
S6784	DR_NT
S1702	IE_NT
S3351	IE_NT
S1703	IE_NT
S4828	IE_NT
S4829	IE_NT
S8557	TB_T
S331	DR_T
S3352	IE_NT
S3353	IE_NT
S7989	AA_T
S8505	TB_T
S4830	IE_NT
S1704	IE_NT
S8542	TB_T
S7550	DR_NT
S4831	IE_NT
S1998	IE_NT
S8747	TB_T
S6785	DR_NT
S4832	IE_NT
S8215	AA_T
S5582	IE_NT
S1705	IE_NT
S6786	DR_NT
S7287	DR_NT
S214	DR_T
S8288	AA_T
S4833	IE_NT
S8810	TB_T
S215	DR_T
S1706	IE_NT
S9467	IE_T
S9468	IE_T
S8886	TB_T
S5583	IE_NT
S1707	IE_NT
S1708	IE_NT
S8617	TB_T
S7288	DR_NT
S6787	DR_NT
S3354	IE_NT
S7551	DR_NT
S8174	AA_T
S6788	DR_NT
S216	DR_T
S8039	AA_T
S6789	DR_NT
S7776	AA_T
S5211	IE_NT
S5212	IE_NT
S3355	IE_NT
S4834	IE_NT
S7786	AA_T
S217	DR_T
S3356	IE_NT
S7289	DR_NT
S5213	IE_NT
S218	DR_T
S7290	DR_NT
S4835	IE_NT
S4836	IE_NT
S7552	DR_NT
S4837	IE_NT
S2209	IE_NT
S1709	IE_NT
S8876	TB_T
S1710	IE_NT
S6790	DR_NT
S8254	AA_T
S5449	IE_NT
S1711	IE_NT
S2632	IE_NT
S7927	AA_T
S1712	IE_NT
S1713	IE_NT
S8375	TB_NT
S9261	IE_T
S3357	IE_NT
S1714	IE_NT
S6791	DR_NT
S7971	AA_T
S4838	IE_NT
S6792	DR_NT
S3358	IE_NT
S5214	IE_NT
S3359	IE_NT
S1715	IE_NT
S4839	IE_NT
S4840	IE_NT
S5384	IE_NT
S219	DR_T
S7291	DR_NT
S5832	IE_NT
S1716	IE_NT
S9262	IE_T
S1717	IE_NT
S4841	IE_NT
S2344	IE_NT
S7292	DR_NT
S7293	DR_NT
S7796	AA_T
S4842	IE_NT
S9469	IE_T
S1718	IE_NT
S3360	IE_NT
S4843	IE_NT
S1719	IE_NT
S278	DR_T
S1720	IE_NT
S359	DR_T
S5215	IE_NT
S4844	IE_NT
S1882	IE_NT
S7294	DR_NT
S529	DR_T
S1721	IE_NT
S4845	IE_NT
S9571	IE_T
S9572	IE_T
S4846	IE_NT
S6793	DR_NT
S2278	IE_NT
S5584	IE_NT
S6794	DR_NT
S1722	IE_NT
S6795	DR_NT
S7295	DR_NT
S7672	DR_NT
S7296	DR_NT
S8367	TB_NT
S8240	AA_T
S1723	IE_NT
S6796	DR_NT
S1724	IE_NT
S3361	IE_NT
S8811	TB_T
S432	DR_T
S6797	DR_NT
S4847	IE_NT
S1725	IE_NT
S3362	IE_NT
S3363	IE_NT
S3364	IE_NT
S1726	IE_NT
S8175	AA_T
S4848	IE_NT
S2459	IE_NT
S5263	IE_NT
S4849	IE_NT
S4850	IE_NT
S4851	IE_NT
S5585	IE_NT
S1727	IE_NT
S1728	IE_NT
S8036	AA_T
S8176	AA_T
S9635	IE_T
S7553	DR_NT
S1729	IE_NT
S8366	TB_NT
S2320	IE_NT
S7554	DR_NT
S9263	IE_T
S6798	DR_NT
S7297	DR_NT
S2046	IE_NT
S5735	IE_NT
S390	DR_T
S6799	DR_NT
S8662	TB_T
S7720	DR_NT
S8284	AA_T
S5216	IE_NT
S1730	IE_NT
S3365	IE_NT
S1731	IE_NT
S7673	DR_NT
S5833	IE_NT
S4852	IE_NT
S2583	IE_NT
S4853	IE_NT
S5217	IE_NT
S8619	TB_T
S9264	IE_T
S8459	TB_NT
S3366	IE_NT
S5361	IE_NT
S8023	AA_T
S9265	IE_T
S3367	IE_NT
S2383	IE_NT
S2500	IE_NT
S7897	AA_T
S6800	DR_NT
S3368	IE_NT
S1732	IE_NT
S9266	IE_T
S4854	IE_NT
S8448	TB_NT
S5218	IE_NT
S2199	IE_NT
S5219	IE_NT
S2393	IE_NT
S5414	IE_NT
S1733	IE_NT
S535	IE_NT
S1734	IE_NT
S220	DR_T
S2029	IE_NT
S2626	IE_NT
S2617	IE_NT
S1735	IE_NT
S8812	TB_T
S5220	IE_NT
S7555	DR_NT
S542	IE_NT
S4855	IE_NT
S4856	IE_NT
S1736	IE_NT
S4857	IE_NT
S5905	IE_NT
S6801	DR_NT
S5834	IE_NT
S2671	IE_NT
S221	DR_T
S1737	IE_NT
S6802	DR_NT
S2214	IE_NT
S9267	IE_T
S9	DR_T
S8887	TB_T
S2549	IE_NT
S8571	TB_T
S5221	IE_NT
S7556	DR_NT
S6803	DR_NT
S9268	IE_T
S9619	IE_T
S1955	IE_NT
S6804	DR_NT
S4858	IE_NT
S5222	IE_NT
S8295	AA_T
S5223	IE_NT
S246	DR_T
S8077	AA_T
S9470	IE_T
S5605	IE_NT
S5224	IE_NT
S6805	DR_NT
S4859	IE_NT
S7674	DR_NT
S8659	TB_T
S1738	IE_NT
S3369	IE_NT
S2171	IE_NT
S1739	IE_NT
S6806	DR_NT
S7557	DR_NT
S7298	DR_NT
S3370	IE_NT
S9471	IE_T
S3371	IE_NT
S2111	IE_NT
S6807	DR_NT
S3372	IE_NT
S1740	IE_NT
S3789	IE_NT
S8813	TB_T
S7299	DR_NT
S7300	DR_NT
S6808	DR_NT
S9269	IE_T
S2636	IE_NT
S9270	IE_T
S5225	IE_NT
S5586	IE_NT
S286	DR_T
S2257	IE_NT
S9472	IE_T
S6809	DR_NT
S6810	DR_NT
S250	DR_T
S6811	DR_NT
S7951	AA_T
S9271	IE_T
S1741	IE_NT
S1742	IE_NT
S6812	DR_NT
S2665	IE_NT
S9473	IE_T
S1743	IE_NT
S5332	IE_NT
S9620	IE_T
S3373	IE_NT
S3374	IE_NT
S4861	IE_NT
S2131	IE_NT
S8401	TB_NT
S9474	IE_T
S360	DR_T
S3375	IE_NT
S2594	IE_NT
S6813	DR_NT
S8292	AA_T
S1744	IE_NT
S1745	IE_NT
S9475	IE_T
S4863	IE_NT
S3376	IE_NT
